,data,municipio,macroRegiao,regiaoSaude,Confirmado,Suspeito,Óbito,ConfirmadoCum,SuspeitoCum,ÓbitoCum,lat,lon
10306,2020-03-16,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10307,2020-03-17,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10308,2020-03-18,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10309,2020-03-19,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10310,2020-03-20,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10311,2020-03-21,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10312,2020-03-22,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10313,2020-03-23,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10314,2020-03-24,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10315,2020-03-25,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10316,2020-03-26,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10317,2020-03-27,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10318,2020-03-28,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10319,2020-03-29,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10320,2020-03-30,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.60441,-38.96768
10321,2020-03-31,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,2.0,0.0,0.0,2.0,0.0,-3.60441,-38.96768
10322,2020-04-01,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,2.0,0.0,0.0,4.0,0.0,-3.60441,-38.96768
10323,2020-04-02,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,3.0,0.0,0.0,7.0,0.0,-3.60441,-38.96768
10324,2020-04-03,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,1.0,0.0,0.0,8.0,0.0,-3.60441,-38.96768
10325,2020-04-04,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,8.0,0.0,-3.60441,-38.96768
10326,2020-04-05,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,8.0,0.0,-3.60441,-38.96768
10327,2020-04-06,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,4.0,0.0,0.0,12.0,0.0,-3.60441,-38.96768
10328,2020-04-07,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,3.0,0.0,0.0,15.0,0.0,-3.60441,-38.96768
10329,2020-04-08,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,1.0,0.0,0.0,16.0,0.0,-3.60441,-38.96768
10330,2020-04-09,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,16.0,0.0,-3.60441,-38.96768
10331,2020-04-10,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,16.0,0.0,-3.60441,-38.96768
10332,2020-04-11,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,16.0,0.0,-3.60441,-38.96768
10333,2020-04-12,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,16.0,0.0,-3.60441,-38.96768
10334,2020-04-13,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,2.0,0.0,0.0,18.0,0.0,-3.60441,-38.96768
10335,2020-04-14,SAO GONCALO DO AMARANTE,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,18.0,0.0,-3.60441,-38.96768
10336,2020-02-07,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10337,2020-02-08,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10338,2020-02-09,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10339,2020-02-10,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10340,2020-02-11,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10341,2020-02-12,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10342,2020-02-13,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10343,2020-02-14,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10344,2020-02-15,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10345,2020-02-16,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10346,2020-02-17,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10347,2020-02-18,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10348,2020-02-19,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10349,2020-02-20,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10350,2020-02-21,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10351,2020-02-22,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10352,2020-02-23,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10353,2020-02-24,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10354,2020-02-25,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10355,2020-02-26,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10356,2020-02-27,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10357,2020-02-28,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10358,2020-02-29,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10359,2020-03-01,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10360,2020-03-02,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10361,2020-03-03,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10362,2020-03-04,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10363,2020-03-05,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10364,2020-03-06,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10365,2020-03-07,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10366,2020-03-08,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10367,2020-03-09,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10368,2020-03-10,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10369,2020-03-11,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10370,2020-03-12,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10371,2020-03-13,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10372,2020-03-14,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10373,2020-03-15,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10374,2020-03-16,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10375,2020-03-17,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10376,2020-03-18,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10377,2020-03-19,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10378,2020-03-20,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10379,2020-03-21,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10380,2020-03-22,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10381,2020-03-23,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10382,2020-03-24,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10383,2020-03-25,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10384,2020-03-26,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10385,2020-03-27,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10386,2020-03-28,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10387,2020-03-29,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10388,2020-03-30,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-5.26938,-38.2709
10389,2020-03-31,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,1.0,0.0,0.0,1.0,0.0,-5.26938,-38.2709
10390,2020-04-01,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-5.26938,-38.2709
10391,2020-04-02,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-5.26938,-38.2709
10392,2020-04-03,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-5.26938,-38.2709
10393,2020-04-04,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-5.26938,-38.2709
10394,2020-04-05,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,1.0,0.0,0.0,2.0,0.0,-5.26938,-38.2709
10395,2020-04-06,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-5.26938,-38.2709
10396,2020-04-07,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,1.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10397,2020-04-08,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10398,2020-04-09,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10399,2020-04-10,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10400,2020-04-11,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10401,2020-04-12,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10402,2020-04-13,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10403,2020-04-14,SAO JOAO DO JAGUARIBE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-5.26938,-38.2709
10404,2020-02-07,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10405,2020-02-08,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10406,2020-02-09,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10407,2020-02-10,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10408,2020-02-11,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10409,2020-02-12,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10410,2020-02-13,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10411,2020-02-14,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10412,2020-02-15,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10413,2020-02-16,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10414,2020-02-17,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10415,2020-02-18,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10416,2020-02-19,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10417,2020-02-20,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10418,2020-02-21,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10419,2020-02-22,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10420,2020-02-23,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10421,2020-02-24,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10422,2020-02-25,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10423,2020-02-26,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10424,2020-02-27,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10425,2020-02-28,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10426,2020-02-29,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10427,2020-03-01,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10428,2020-03-02,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10429,2020-03-03,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10430,2020-03-04,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10431,2020-03-05,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10432,2020-03-06,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10433,2020-03-07,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10434,2020-03-08,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10435,2020-03-09,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,0.0,0.0,-3.6687,-39.23943
10436,2020-03-10,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,1.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10437,2020-03-11,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10438,2020-03-12,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10439,2020-03-13,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10440,2020-03-14,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10441,2020-03-15,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10442,2020-03-16,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10443,2020-03-17,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10444,2020-03-18,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10445,2020-03-19,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10446,2020-03-20,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10447,2020-03-21,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10448,2020-03-22,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10449,2020-03-23,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,0.0,0.0,0.0,1.0,0.0,-3.6687,-39.23943
10450,2020-03-24,SAO LUÍS DO CURU,FORTALEZA,2ª REGIÃO CAUCAIA,0.0,1.0,0.0,0.0,2.0,0.0,-3.6687,-39.23943
