,idMunicipio,idMacroRegiao,idRegiaoSaude,municipio,lat,lon,macroRegiao,regiaoSaude,data,quantidade,tipo
408,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-02,4.0,Confirmado
409,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-03,6.0,Suspeito
410,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-03,2.0,Confirmado
411,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-04,4.0,Suspeito
412,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-05,6.0,Suspeito
413,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-05,3.0,Confirmado
414,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-06,9.0,Suspeito
415,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-06,5.0,Confirmado
416,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-07,12.0,Suspeito
417,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-07,1.0,Óbito
418,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-07,1.0,Confirmado
419,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-08,32.0,Suspeito
420,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-08,2.0,Confirmado
421,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-09,10.0,Suspeito
422,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-09,3.0,Confirmado
423,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-10,10.0,Suspeito
424,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-10,3.0,Confirmado
425,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-11,2.0,Confirmado
426,230630,1,3,ITAPAJE,-368537,-3958503,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-27,1.0,Suspeito
427,230630,1,3,ITAPAJE,-368537,-3958503,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-02,1.0,Confirmado
428,230630,1,3,ITAPAJE,-368537,-3958503,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-08,1.0,Suspeito
429,231020,1,3,PARACURU,-340610,-3902514,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-27,1.0,Suspeito
430,231020,1,3,PARACURU,-340610,-3902514,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-02,2.0,Suspeito
431,231025,1,3,PARAIPABA,-343706,-3914248,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-21,1.0,Suspeito
432,231025,1,3,PARAIPABA,-343706,-3914248,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-22,2.0,Suspeito
433,231025,1,3,PARAIPABA,-343706,-3914248,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-23,1.0,Suspeito
434,231025,1,3,PARAIPABA,-343706,-3914248,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-27,1.0,Suspeito
435,231025,1,3,PARAIPABA,-343706,-3914248,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-02,1.0,Suspeito
436,231025,1,3,PARAIPABA,-343706,-3914248,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-05,1.0,Suspeito
437,231070,1,3,PENTECOSTE,-378909,-3926887,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-23,1.0,Suspeito
438,231070,1,3,PENTECOSTE,-378909,-3926887,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-31,1.0,Suspeito
439,231070,1,3,PENTECOSTE,-378909,-3926887,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-01,2.0,Suspeito
440,231070,1,3,PENTECOSTE,-378909,-3926887,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-05,2.0,Suspeito
441,231070,1,3,PENTECOSTE,-378909,-3926887,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-08,2.0,Suspeito
442,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-20,1.0,Suspeito
443,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-21,2.0,Suspeito
444,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-22,1.0,Suspeito
445,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-31,2.0,Suspeito
446,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-01,2.0,Suspeito
447,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-02,3.0,Suspeito
448,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-03,1.0,Suspeito
449,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-06,4.0,Suspeito
450,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-07,1.0,Suspeito
451,231240,1,3,SAO GONCALO DO AMARANTE,-360441,-3896768,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-08,1.0,Suspeito
452,231260,1,3,SAO LUÍS DO CURU,-366870,-3923943,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-24,1.0,Suspeito
453,231260,1,3,SAO LUÍS DO CURU,-366870,-3923943,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-25,2.0,Suspeito
454,231260,1,3,SAO LUÍS DO CURU,-366870,-3923943,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-26,2.0,Suspeito
455,231260,1,3,SAO LUÍS DO CURU,-366870,-3923943,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-31,1.0,Suspeito
456,231260,1,3,SAO LUÍS DO CURU,-366870,-3923943,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-10,1.0,Confirmado
457,231335,1,3,TEJUCUOCA,-398672,-3957514,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-16,2.0,Suspeito
458,231335,1,3,TEJUCUOCA,-398672,-3957514,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-23,1.0,Suspeito
459,231335,1,3,TEJUCUOCA,-398672,-3957514,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-30,1.0,Suspeito
460,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-08,1.0,Suspeito
461,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-12,1.0,Suspeito
462,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-14,1.0,Suspeito
463,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-16,1.0,Confirmado
464,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-17,2.0,Suspeito
465,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-20,3.0,Suspeito
466,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-21,1.0,Suspeito
467,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-21,5.0,Confirmado
468,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-22,2.0,Suspeito
469,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-23,1.0,Suspeito
470,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-23,2.0,Confirmado
471,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-24,2.0,Suspeito
472,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-25,1.0,Suspeito
473,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-26,2.0,Confirmado
474,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-27,3.0,Suspeito
475,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-27,1.0,Confirmado
476,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-28,1.0,Suspeito
477,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,1.0,Suspeito
478,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,2.0,Confirmado
479,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-31,8.0,Suspeito
480,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-01,11.0,Suspeito
481,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-02,13.0,Suspeito
482,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-02,4.0,Confirmado
483,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-03,2.0,Suspeito
484,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-03,2.0,Confirmado
485,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,3.0,Suspeito
486,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,1.0,Confirmado
487,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,8.0,Suspeito
488,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,8.0,Confirmado
489,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-08,4.0,Suspeito
490,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-10,1.0,Confirmado
491,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-02-28,1.0,Suspeito
492,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-01,1.0,Suspeito
493,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-12,1.0,Suspeito
494,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-16,1.0,Suspeito
495,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-18,1.0,Suspeito
496,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-19,2.0,Suspeito
497,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-20,1.0,Suspeito
498,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-21,5.0,Suspeito
499,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-23,3.0,Suspeito
500,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-24,6.0,Suspeito
501,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-25,1.0,Suspeito
502,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-26,5.0,Suspeito
503,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-27,8.0,Suspeito
504,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-28,1.0,Suspeito
505,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,1.0,Suspeito
506,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,1.0,Óbito
507,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-30,3.0,Suspeito
508,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-31,10.0,Suspeito
509,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-01,7.0,Suspeito
510,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-02,4.0,Suspeito
511,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-03,2.0,Suspeito
512,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-04,5.0,Suspeito
513,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-05,1.0,Suspeito
514,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-05,1.0,Confirmado
515,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,11.0,Suspeito
516,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,1.0,Confirmado
517,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,7.0,Suspeito
518,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,1.0,Óbito
519,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,1.0,Confirmado
520,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-08,5.0,Suspeito
521,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-09,4.0,Suspeito
522,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-10,4.0,Suspeito
523,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-10,1.0,Confirmado
524,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-02-27,5.0,Suspeito
525,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-02-28,6.0,Suspeito
526,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-02-29,1.0,Suspeito
527,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-01,3.0,Suspeito
528,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-02,3.0,Suspeito
529,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-03,2.0,Suspeito
530,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-04,1.0,Suspeito
531,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-05,1.0,Suspeito
532,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-06,6.0,Suspeito
533,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-07,2.0,Suspeito
534,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-09,1.0,Suspeito
535,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-10,4.0,Suspeito
536,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-11,2.0,Suspeito
537,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-12,8.0,Suspeito
538,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-13,11.0,Suspeito
539,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-14,8.0,Suspeito
540,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-14,1.0,Confirmado
541,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-15,8.0,Suspeito
542,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-16,49.0,Suspeito
543,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-16,3.0,Confirmado
544,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-17,42.0,Suspeito
545,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-17,17.0,Confirmado
546,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-18,137.0,Suspeito
547,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-18,4.0,Confirmado
548,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-19,98.0,Suspeito
549,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-19,26.0,Confirmado
550,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-20,160.0,Suspeito
551,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-20,21.0,Confirmado
552,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-21,157.0,Suspeito
553,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-21,28.0,Confirmado
554,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-22,188.0,Suspeito
555,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-22,36.0,Confirmado
556,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-23,259.0,Suspeito
557,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-23,28.0,Confirmado
558,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-24,286.0,Suspeito
559,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-24,2.0,Óbito
560,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-24,36.0,Confirmado
561,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-25,223.0,Suspeito
562,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-25,1.0,Óbito
563,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-25,31.0,Confirmado
564,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-26,154.0,Suspeito
565,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-26,2.0,Óbito
566,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-26,56.0,Confirmado
567,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-27,260.0,Suspeito
568,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-27,1.0,Óbito
569,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-27,39.0,Confirmado
570,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-28,146.0,Suspeito
571,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-28,1.0,Óbito
572,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-28,21.0,Confirmado
573,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,131.0,Suspeito
574,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,2.0,Óbito
575,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-29,31.0,Confirmado
576,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-30,321.0,Suspeito
577,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-30,3.0,Óbito
578,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-30,19.0,Confirmado
579,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-31,291.0,Suspeito
580,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-31,1.0,Óbito
581,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-03-31,29.0,Confirmado
582,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-01,308.0,Suspeito
583,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-01,2.0,Óbito
584,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-01,59.0,Confirmado
585,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-02,419.0,Suspeito
586,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-02,6.0,Óbito
587,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-02,113.0,Confirmado
588,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-03,385.0,Suspeito
589,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-03,6.0,Óbito
590,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-03,92.0,Confirmado
591,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-04,131.0,Suspeito
592,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-04,5.0,Óbito
593,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-04,69.0,Confirmado
594,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-05,161.0,Suspeito
595,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-05,4.0,Óbito
596,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-05,150.0,Confirmado
597,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,377.0,Suspeito
598,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,7.0,Óbito
599,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-06,83.0,Confirmado
600,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,418.0,Suspeito
601,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,1.0,Óbito
602,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-07,136.0,Confirmado
603,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-08,470.0,Suspeito
604,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-08,4.0,Óbito
605,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-08,110.0,Confirmado
606,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-09,376.0,Suspeito
607,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-09,2.0,Óbito
608,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-09,85.0,Confirmado
609,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,1ª REGIÃO FORTALEZA,2020-04-10,240.0,Suspeito
