,idMunicipio,idMacroRegiao,idRegiaoSaude,descricaoMunicipio,latitude,longitude,descricaoMacroRegiao,data,quantidade,tipo,log_quantidade
243,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-08,1.0,Suspeito,0.0
244,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-12,1.0,Suspeito,0.0
245,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-14,1.0,Suspeito,0.0
246,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-16,1.0,Confirmado,0.0
247,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-17,3.0,Suspeito,1.0986122886681098
248,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-19,1.0,Suspeito,0.0
249,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-20,3.0,Suspeito,1.0986122886681098
250,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-21,1.0,Suspeito,0.0
251,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-21,5.0,Confirmado,1.6094379124341003
252,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-22,2.0,Suspeito,0.6931471805599453
253,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-23,1.0,Suspeito,0.0
254,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-23,2.0,Confirmado,0.6931471805599453
255,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-24,2.0,Suspeito,0.6931471805599453
256,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-25,1.0,Suspeito,0.0
257,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-26,2.0,Confirmado,0.6931471805599453
258,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-27,3.0,Suspeito,1.0986122886681098
259,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-27,1.0,Confirmado,0.0
260,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-28,1.0,Suspeito,0.0
261,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-29,1.0,Suspeito,0.0
262,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-29,2.0,Confirmado,0.6931471805599453
263,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-03-31,8.0,Suspeito,2.0794415416798357
264,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-01,9.0,Suspeito,2.1972245773362196
265,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-02,13.0,Suspeito,2.5649493574615367
266,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-02,4.0,Confirmado,1.3862943611198906
267,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-03,2.0,Suspeito,0.6931471805599453
268,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-03,2.0,Confirmado,0.6931471805599453
269,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-06,6.0,Suspeito,1.791759469228055
270,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-06,1.0,Confirmado,0.0
271,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-07,8.0,Suspeito,2.0794415416798357
272,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-07,8.0,Confirmado,2.0794415416798357
273,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-08,4.0,Suspeito,1.3862943611198906
274,230100,1,1,AQUIRAZ,-390085,-3838808,FORTALEZA,2020-04-10,1.0,Confirmado,0.0
275,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-02-23,1.0,Suspeito,0.0
276,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-20,1.0,Suspeito,0.0
277,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-21,1.0,Suspeito,0.0
278,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-22,2.0,Suspeito,0.6931471805599453
279,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-24,1.0,Suspeito,0.0
280,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-27,1.0,Suspeito,0.0
281,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-28,1.0,Suspeito,0.0
282,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-30,2.0,Suspeito,0.6931471805599453
283,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-03-31,3.0,Suspeito,1.0986122886681098
284,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-04-02,3.0,Suspeito,1.0986122886681098
285,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-04-04,1.0,Suspeito,0.0
286,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-04-06,5.0,Suspeito,1.6094379124341003
287,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-04-07,1.0,Suspeito,0.0
288,230120,1,4,ARACOIABA,-436938,-3880864,FORTALEZA,2020-04-08,2.0,Suspeito,0.6931471805599453
289,230140,1,4,ARATUBA,-441768,-3904045,FORTALEZA,2020-03-18,1.0,Suspeito,0.0
290,230140,1,4,ARATUBA,-441768,-3904045,FORTALEZA,2020-03-21,1.0,Suspeito,0.0
291,230140,1,4,ARATUBA,-441768,-3904045,FORTALEZA,2020-04-06,1.0,Suspeito,0.0
292,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-03-22,2.0,Suspeito,0.6931471805599453
293,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-03-24,1.0,Suspeito,0.0
294,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-03-26,2.0,Suspeito,0.6931471805599453
295,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-04-02,1.0,Suspeito,0.0
296,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-04-03,1.0,Suspeito,0.0
297,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-04-07,1.0,Suspeito,0.0
298,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,2020-04-08,1.0,Suspeito,0.0
299,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-03-28,1.0,Suspeito,0.0
300,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-03-29,1.0,Suspeito,0.0
301,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-03-31,3.0,Suspeito,1.0986122886681098
302,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-04-01,1.0,Suspeito,0.0
303,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-04-03,1.0,Suspeito,0.0
304,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-04-07,2.0,Suspeito,0.6931471805599453
305,230210,1,4,BATURITÉ,-432395,-3888418,FORTALEZA,2020-04-09,3.0,Suspeito,1.0986122886681098
306,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-18,1.0,Suspeito,0.0
307,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-21,1.0,Suspeito,0.0
308,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-22,2.0,Suspeito,0.6931471805599453
309,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-23,8.0,Suspeito,2.0794415416798357
310,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-25,1.0,Suspeito,0.0
311,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-27,5.0,Suspeito,1.6094379124341003
312,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-30,1.0,Confirmado,0.0
313,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-03-31,1.0,Suspeito,0.0
314,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-04-02,3.0,Suspeito,1.0986122886681098
315,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-04-03,1.0,Suspeito,0.0
316,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-04-04,1.0,Suspeito,0.0
317,230220,1,22,BEBERIBE,-417463,-3812514,FORTALEZA,2020-04-07,1.0,Suspeito,0.0
318,230290,1,4,CAPISTRANO,-446870,-3890085,FORTALEZA,2020-03-20,1.0,Suspeito,0.0
319,230290,1,4,CAPISTRANO,-446870,-3890085,FORTALEZA,2020-03-23,1.0,Suspeito,0.0
320,230290,1,4,CAPISTRANO,-446870,-3890085,FORTALEZA,2020-03-30,1.0,Suspeito,0.0
321,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-18,1.0,Suspeito,0.0
322,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-20,1.0,Suspeito,0.0
323,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-21,3.0,Suspeito,1.0986122886681098
324,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-23,5.0,Suspeito,1.6094379124341003
325,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-24,3.0,Suspeito,1.0986122886681098
326,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-25,3.0,Suspeito,1.0986122886681098
327,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-26,1.0,Suspeito,0.0
328,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-27,2.0,Suspeito,0.6931471805599453
329,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-28,1.0,Suspeito,0.0
330,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-03-31,3.0,Suspeito,1.0986122886681098
331,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-02,1.0,Suspeito,0.0
332,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-03,2.0,Suspeito,0.6931471805599453
333,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-05,2.0,Suspeito,0.6931471805599453
334,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-06,2.0,Suspeito,0.6931471805599453
335,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-06,1.0,Confirmado,0.0
336,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-07,1.0,Suspeito,0.0
337,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-08,2.0,Suspeito,0.6931471805599453
338,230350,1,22,CASCAVEL,-412666,-3823859,FORTALEZA,2020-04-09,5.0,Suspeito,1.6094379124341003
339,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-02,1.0,Suspeito,0.0
340,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-12,1.0,Suspeito,0.0
341,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-15,1.0,Suspeito,0.0
342,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-16,1.0,Suspeito,0.0
343,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-18,4.0,Suspeito,1.3862943611198906
344,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-19,2.0,Suspeito,0.6931471805599453
345,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-20,2.0,Suspeito,0.6931471805599453
346,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-21,8.0,Suspeito,2.0794415416798357
347,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-22,6.0,Suspeito,1.791759469228055
348,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-22,1.0,Confirmado,0.0
349,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-23,13.0,Suspeito,2.5649493574615367
350,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-24,13.0,Suspeito,2.5649493574615367
351,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-25,7.0,Suspeito,1.9459101490553132
352,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-26,6.0,Suspeito,1.791759469228055
353,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-27,10.0,Suspeito,2.302585092994046
354,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-28,11.0,Suspeito,2.3978952727983707
355,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-29,5.0,Suspeito,1.6094379124341003
356,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-30,25.0,Suspeito,3.2188758248682006
357,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-03-31,19.0,Suspeito,2.9444389791664403
358,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-01,15.0,Suspeito,2.70805020110221
359,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-02,8.0,Suspeito,2.0794415416798357
360,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-02,4.0,Confirmado,1.3862943611198906
361,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-03,5.0,Suspeito,1.6094379124341003
362,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-03,2.0,Confirmado,0.6931471805599453
363,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-04,4.0,Suspeito,1.3862943611198906
364,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-05,6.0,Suspeito,1.791759469228055
365,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-05,3.0,Confirmado,1.0986122886681098
366,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-06,9.0,Suspeito,2.1972245773362196
367,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-06,5.0,Confirmado,1.6094379124341003
368,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-07,12.0,Suspeito,2.4849066497880004
369,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-07,1.0,Óbito,0.0
370,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-07,1.0,Confirmado,0.0
371,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-08,32.0,Suspeito,3.4657359027997265
372,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-08,2.0,Confirmado,0.6931471805599453
373,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-09,10.0,Suspeito,2.302585092994046
374,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-09,2.0,Confirmado,0.6931471805599453
375,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2020-04-10,3.0,Confirmado,1.0986122886681098
376,230395,1,22,CHOROZINHO,-430017,-3849214,FORTALEZA,2020-03-22,1.0,Suspeito,0.0
377,230395,1,22,CHOROZINHO,-430017,-3849214,FORTALEZA,2020-03-30,2.0,Suspeito,0.6931471805599453
378,230395,1,22,CHOROZINHO,-430017,-3849214,FORTALEZA,2020-04-07,2.0,Suspeito,0.6931471805599453
379,230395,1,22,CHOROZINHO,-430017,-3849214,FORTALEZA,2020-04-09,1.0,Suspeito,0.0
380,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-02-28,1.0,Suspeito,0.0
381,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-01,1.0,Suspeito,0.0
382,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-12,1.0,Suspeito,0.0
383,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-16,1.0,Suspeito,0.0
384,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-18,1.0,Suspeito,0.0
385,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-19,2.0,Suspeito,0.6931471805599453
386,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-20,1.0,Suspeito,0.0
387,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-21,5.0,Suspeito,1.6094379124341003
388,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-23,3.0,Suspeito,1.0986122886681098
389,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-24,6.0,Suspeito,1.791759469228055
390,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-25,1.0,Suspeito,0.0
391,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-26,5.0,Suspeito,1.6094379124341003
392,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-27,8.0,Suspeito,2.0794415416798357
393,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-28,1.0,Suspeito,0.0
394,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-29,1.0,Suspeito,0.0
395,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-29,1.0,Óbito,0.0
396,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-30,3.0,Suspeito,1.0986122886681098
397,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-03-31,10.0,Suspeito,2.302585092994046
398,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-01,7.0,Suspeito,1.9459101490553132
399,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-02,4.0,Suspeito,1.3862943611198906
400,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-03,2.0,Suspeito,0.6931471805599453
401,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-04,6.0,Suspeito,1.791759469228055
402,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-05,1.0,Suspeito,0.0
403,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-05,1.0,Confirmado,0.0
404,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-06,12.0,Suspeito,2.4849066497880004
405,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-06,1.0,Confirmado,0.0
406,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-07,7.0,Suspeito,1.9459101490553132
407,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-07,1.0,Óbito,0.0
408,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-07,1.0,Confirmado,0.0
409,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-08,6.0,Suspeito,1.791759469228055
410,230428,1,1,EUSEBIO,-388740,-3845034,FORTALEZA,2020-04-09,4.0,Suspeito,1.3862943611198906
411,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-02-27,5.0,Suspeito,1.6094379124341003
412,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-02-28,6.0,Suspeito,1.791759469228055
413,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-02-29,1.0,Suspeito,0.0
414,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-01,3.0,Suspeito,1.0986122886681098
415,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-02,3.0,Suspeito,1.0986122886681098
416,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-03,2.0,Suspeito,0.6931471805599453
417,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-04,1.0,Suspeito,0.0
418,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-05,1.0,Suspeito,0.0
419,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-06,6.0,Suspeito,1.791759469228055
420,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-07,2.0,Suspeito,0.6931471805599453
421,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-09,2.0,Suspeito,0.6931471805599453
422,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-10,4.0,Suspeito,1.3862943611198906
423,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-11,2.0,Suspeito,0.6931471805599453
424,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-12,8.0,Suspeito,2.0794415416798357
425,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-13,11.0,Suspeito,2.3978952727983707
426,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-14,8.0,Suspeito,2.0794415416798357
427,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-14,1.0,Confirmado,0.0
428,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-15,8.0,Suspeito,2.0794415416798357
429,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-16,50.0,Suspeito,3.912023005428146
430,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-16,3.0,Confirmado,1.0986122886681098
431,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-17,43.0,Suspeito,3.7612001156935624
432,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-17,18.0,Confirmado,2.8903717578961645
433,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-18,140.0,Suspeito,4.941642422609304
434,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-18,4.0,Confirmado,1.3862943611198906
435,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-19,99.0,Suspeito,4.59511985013459
436,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-19,27.0,Confirmado,3.295836866004329
437,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-20,161.0,Suspeito,5.081404364984463
438,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-20,26.0,Confirmado,3.258096538021482
439,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-21,165.0,Suspeito,5.10594547390058
440,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-21,28.0,Confirmado,3.332204510175204
441,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-22,193.0,Suspeito,5.262690188904886
442,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-22,35.0,Confirmado,3.5553480614894135
443,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-23,271.0,Suspeito,5.602118820879701
444,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-23,25.0,Confirmado,3.2188758248682006
445,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-24,298.0,Suspeito,5.697093486505405
446,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-24,2.0,Óbito,0.6931471805599453
447,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-24,36.0,Confirmado,3.58351893845611
448,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-25,231.0,Suspeito,5.442417710521793
449,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-25,1.0,Óbito,0.0
450,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-25,31.0,Confirmado,3.4339872044851463
451,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-26,164.0,Suspeito,5.099866427824199
452,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-26,2.0,Óbito,0.6931471805599453
453,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-26,56.0,Confirmado,4.02535169073515
454,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-27,253.0,Suspeito,5.53338948872752
455,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-27,1.0,Óbito,0.0
456,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-27,38.0,Confirmado,3.6375861597263857
457,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-28,142.0,Suspeito,4.955827057601261
458,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-28,1.0,Óbito,0.0
459,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-28,22.0,Confirmado,3.091042453358316
460,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-29,130.0,Suspeito,4.867534450455582
461,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-29,2.0,Óbito,0.6931471805599453
462,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-29,31.0,Confirmado,3.4339872044851463
463,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-30,314.0,Suspeito,5.749392985908253
464,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-30,3.0,Óbito,1.0986122886681098
465,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-30,19.0,Confirmado,2.9444389791664403
466,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-31,285.0,Suspeito,5.652489180268651
467,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-31,1.0,Óbito,0.0
468,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-03-31,29.0,Confirmado,3.367295829986474
469,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-01,307.0,Suspeito,5.726847747587197
470,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-01,2.0,Óbito,0.6931471805599453
471,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-01,59.0,Confirmado,4.07753744390572
472,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-02,413.0,Suspeito,6.023447592961033
473,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-02,6.0,Óbito,1.791759469228055
474,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-02,113.0,Confirmado,4.727387818712341
475,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-03,390.0,Suspeito,5.966146739123692
476,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-03,6.0,Óbito,1.791759469228055
477,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-03,92.0,Confirmado,4.5217885770490405
478,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-04,132.0,Suspeito,4.882801922586371
479,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-04,5.0,Óbito,1.6094379124341003
480,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-04,70.0,Confirmado,4.248495242049359
481,230440,1,1,FORTALEZA,-371701,-3853926,FORTALEZA,2020-04-05,164.0,Suspeito,5.099866427824199
